,quantity,slug,_id,name,price,sellerId,selectedVariation.color.name,selectedVariation.color.hex,selectedVariation.images,selectedVariation._id,selectedVariation.size,selectedVariation.stockTecidos,selectedVariation.tecidos._id,selectedVariation.tecidos.tecidosImages,selectedVariation.tecidos.name,associatedProduct,createdAt
1414,1,vestido-gode,5f72694dae43a7001722863c,Vestido Godê,24200,5caf95599eebb200176e2999,Vermelho,#EB0000,"['products/160702312907125-enika.jpg', 'products/160702312983926-enika.jpg', 'products/160702313031027-enika.jpg', 'products/160702313077028-enika.jpg', 'products/160702313121829-enika.jpg', 'products/160702313167630-enika.jpg']",5fc93a18e8b93400179d182b,P,False,,,,,2021-11-12 16:20:14.574000+00:00
1415,1,biquini-top-estampa-bolinhas,6175ba4cc187f50018a6c9ff,Biquini Top | Estampa Bolinhas,14900,5caf95599eebb200176e2999,Rosa,#EB5B5B,['products/16351053564761-enika.jpg'],6175ba4cc187f50018a6ca00,G,False,,,,,2021-12-06 03:48:13.587000+00:00
1416,1,macacao-chiara-em-linho,614c6565b7ba7700185f4bab,Macacão Chiara em Linho,22800,5caf95599eebb200176e2999,Rosa,#E5A697,"['products/16323966464951-enika.jpg', 'products/16323966471982-enika.jpg', 'products/16323966474143-enika.jpg', 'products/16323966475284-enika.jpg', 'products/16323966476115-enika.jpg', 'products/16323966476976-enika.jpg']",614c6565b7ba7700185f4bac,M,True,607d91e36d347d00176abc81,tecidos/16188420834471-enika.jpg,LINHO Rose,,2021-11-26 02:26:57.329000+00:00
1417,1,vestido-isa-estampado,619037b40a33e6001896649f,Vestido Isa Estampado,21800,5caf95599eebb200176e2999,Rosa,#EB456B,"['products/16368432490865-enika.jpg', 'products/16368432492776-enika.jpg', 'products/16368432494797-enika.jpg', 'products/16368432498788-enika.jpg', 'products/16368432500789-enika.jpg', 'products/163684325013310-enika.jpg']",619037b40a33e600189664a6,M,False,,,,,2021-11-26 02:26:57.329000+00:00
1418,1,macacao-chiara-em-linho,614c6565b7ba7700185f4bab,Macacão Chiara em Linho,22800,5caf95599eebb200176e2999,Cinza,#CBCACA,['products/163796866308434-enika.jpeg'],61a16b16b267b20018f0e644,G,False,,,,,2021-11-26 23:30:31.284000+00:00
1419,1,blusa-frufru-pronta-entrega,6093f84923d505001765becd,Blusa Frufru Pronta-entrega,12500,5caf95599eebb200176e2999,Marrom,#AB7545,"['products/16058750928898-enika.jpg', 'products/16058750949309-enika.jpg', 'products/160587509680110-enika.jpg', 'products/160587509833411-enika.jpg', 'products/160587510017412-enika.jpg', 'products/160587510209713-enika.jpg']",60ed8b3f33f4c600f93863ef,M,False,,,,,2021-10-27 13:32:25.649000+00:00
1420,1,vestido-isa,619037b40a33e6001896649f,Vestido Isa,21800,5caf95599eebb200176e2999,Rosa,#EB456B,"['products/16368432490865-enika.jpg', 'products/16368432492776-enika.jpg', 'products/16368432494797-enika.jpg', 'products/16368432498788-enika.jpg', 'products/16368432500789-enika.jpg', 'products/163684325013310-enika.jpg']",619037b40a33e600189664a6,P,False,,,,,2021-11-16 01:02:43.204000+00:00
1421,1,faixa-para-cabelo-em-viscose,604a9991f08f390017d0ab0d,Faixa para cabelo em Viscose,2700,5caf95599eebb200176e2999,Rosa,#FBDADA,"['products/161550171592136-enika.jpg', 'products/161550171628637-enika.jpg', 'products/161550171721638-enika.jpg']",604a9991f08f390017d0ab0e,U,False,,,,,2021-11-25 01:07:52.032000+00:00
1422,1,blusa-cropped-corset,5caf9b7b9eebb200176e29bb,Blusa Cropped Corset,11600,5caf95599eebb200176e2999,Preto,#000000,"['products/16142727559128-enika.jpg', 'products/16142727570699-enika.jpg', 'products/161427275774610-enika.jpg', 'products/161427275910111-enika.jpg', 'products/161427276054612-enika.jpg', 'products/161427276617014-enika.jpg', 'products/16209983418081-enika.jpg']",601d582cdedcc10017602985,M,False,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,,2021-11-25 01:07:52.032000+00:00
1423,1,calca-pantacourt-pantalona-em-linho,5caf9e409eebb200176e29db,Calça Pantacourt Pantalona em Linho,18900,5caf95599eebb200176e2999,Cinza,#ABABAB,"['products/16367418707337-enika.jpg', 'products/16367418718398-enika.jpg', 'products/16367418726419-enika.jpg', 'products/163674187360610-enika.jpg', 'products/163674187442911-enika.jpg', 'products/163674187534412-enika.jpg']",60db44ef59b59a00171ddd49,M,False,,,,,2021-11-25 01:07:52.032000+00:00
1424,1,short-mica-linho,5fce7d9d237eb400176f8b9e,Short Mica Linho,17800,5caf95599eebb200176e2999,Preto,#000000,"['products/160736818927420-enika.jpg', 'products/160736818975521-enika.jpg', 'products/160736819028922-enika.jpg', 'products/160736819076823-enika.jpg', 'products/160736819134024-enika.jpg', 'products/160736819166925-enika.jpg', 'products/160736819209826-enika.jpg']",5fce7dfc237eb400176f8bb1,P,False,,,,,2021-11-26 16:27:26.310000+00:00
1425,1,camisa-oversized,5da77b7d035b1a00172b3b94,Camisa Oversized,17800,5caf95599eebb200176e2999,Branco,#FFFFFF,"['products/16152358106482-enika.jpg', 'products/16152358114533-enika.jpg', 'products/16152358116274-enika.jpg', 'products/16152358126536-enika.jpg', 'products/16152358129937-enika.jpg', 'products/16152358134918-enika.jpg', 'products/163536333792252-enika.jpg']",60468ae2f695430017b4bb2f,P,True,5fc7abfc588c8d00175e065b,tecidos/160692121279249-enika.jpg,Linho Branco,,2021-11-28 21:31:15.157000+00:00
1426,1,macacao-quatro,5f57fde7380b6c0017446dfc,Macacão Quatro,19600,5caf95599eebb200176e2999,Preto,#000000,"['products/16304206510284-enika.jpg', 'products/16304206513795-enika.jpg', 'products/16304206513946-enika.jpg', 'products/16304206515557-enika.jpg', 'products/16304206515688-enika.jpg', 'products/16304206515779-enika.jpg']",612e3eaa715f400018bf25c9,M,False,,,,,2021-11-28 21:31:15.157000+00:00
1427,1,macaquinho-vestido-em-linho,5d93552550a40d001706cbf2,Macaquinho Vestido em Linho,19600,5caf95599eebb200176e2999,Azul,#30488E,"['products/16257488836544-enika.jpg', 'products/16257488841885-enika.jpg']",60e6f593c893120017f96332,M,False,,,,,2021-11-28 21:31:15.157000+00:00
1428,1,vestido-blusa-torcidinha,5d9362d850a40d001706cc40,Vestido Torcido em Linho,24200,5caf95599eebb200176e2999,Vermelho,#F30000,['products/16370696307401-enika.jpg'],6193b33e733e67001802ceb0,P,False,,,,,2021-12-13 14:31:12.288000+00:00
1429,1,calca-linho-pregas,5cf54afcc4438b0017ca6a4a,Calça Linho Pregas,19900,5caf95599eebb200176e2999,Caramelo,#CA790C,"['products/16329248756831-enika.jpg', 'products/16329248768662-enika.jpg', 'products/16329249257853-enika.jpg', 'products/16329249273034-enika.jpg', 'products/16329249288895-enika.jpg']",613a6be83669ad001888b9cd,M,True,6116ca41955542001766cc3f,tecidos/16288835216683-enika.jpg,Linho Caramelo,,2021-10-21 15:49:45.071000+00:00
1430,1,calca-comphy-linho,5e1f0f00d0ae4900176fb3d4,Calça Comphy Linho,18700,5caf95599eebb200176e2999,Bordo,#740F0F,"['products/16261823862591-enika.jpg', 'products/16261823864282-enika.jpg', 'products/16261823866153-enika.jpg', 'products/16261823867884-enika.jpg', 'products/16261823868445-enika.jpg']",60dc99d3971a4b0017455e8f,M,False,,,,,2021-11-06 15:57:12.986000+00:00
1431,1,vestido-aura-linho,610bff09118c6e0017c243a6,Vestido Aura Linho ,19800,5caf95599eebb200176e2999,Preto,#000000,"['products/16281761378538-enika.jpg', 'products/16281761381619-enika.jpg', 'products/162817613865110-enika.jpg', 'products/162817613897811-enika.jpg', 'products/162817613949012-enika.jpg', 'products/162817614110913-enika.jpg']",610bff09118c6e0017c243a7,G,False,,,,,2021-11-13 16:39:39.820000+00:00
1432,1,calca-comphy-linho,5e1f0f00d0ae4900176fb3d4,Calça Comphy Linho,18700,5caf95599eebb200176e2999,Preto,#000000,"['products/157911707509125-calcacomphypreto1.jpg', 'products/157911708306826-calcacomphypreto2.jpg', 'products/157911708978327-calcacomphypreto4.jpg', 'products/157911709297928-calcacomphypreto5.jpg', 'products/157911709594729-calcacomphypreto10.jpg', 'products/157911709872230-calcacomphypreto11.jpg']",5e1f698cfb9bc20017fe99a2,M,False,,,,,2021-11-26 12:33:00.915000+00:00
1433,1,conjunto-mar-listrado,6143945484e22f0018de56a0,Conjunto Mar Listrado,29500,5caf95599eebb200176e2999,Vermelho,#EB1414,"['products/163181883727620-enika.jpg', 'products/163181883847721-enika.jpg', 'products/163181883964422-enika.jpg', 'products/163181884072523-enika.jpg', 'products/163181884188724-enika.jpg', 'products/163181884333625-enika.jpg']",6143945484e22f0018de56a7,PP,True,6143805884e22f0018de5018,tecidos/16318137212042-enika.jpg,Viscose Listrada Vermelho,,2021-12-06 13:39:58.408000+00:00
1434,1,macacao-branda,5ea8bf5b0c86ff0017dbf70b,Macacão Mellow,19600,5caf95599eebb200176e2999,Preto,#000000,"['products/160702303081818-enika.jpg', 'products/160702303107519-enika.jpg', 'products/160702303136320-enika.jpg', 'products/160702303162321-enika.jpg', 'products/160702303194922-enika.jpg', 'products/160702303225523-enika.jpg', 'products/160702303258924-enika.jpg']",5fc939aee8b93400179d1813,PP,False,,,,,2021-12-06 13:39:58.408000+00:00
1435,1,blusa-cropped-eco,5e41516c4bc749001770d772,Blusa Cropped Corset ECO,9000,5caf95599eebb200176e2999,Azul,#63C6BF,"['products/158134632750015-enika', 'products/158134633154516-enika', 'products/158134633417217-enika']",5e416e164bc749001770d844,PP,False,,,,,2021-12-06 13:39:58.408000+00:00
1436,1,macacao-meka,6197ec077f95950018234fd1,Macacão Meka ,20900,5caf95599eebb200176e2999,Preto,#000000,['products/16391631961426-enika.jpg'],619d1421dffc3a0018a7d84c,M,False,,,,,2021-12-13 15:39:23.313000+00:00
1437,1,vestido-macaquinho-eco,5dc07dc81e48e00017b00427,Macaquinho Vestido ECO,17800,5caf95599eebb200176e2999,Cinza,#919399,"['products/16085866889561-enika.jpg', 'products/16085866902042-enika.jpg', 'products/16085866909993-enika.jpg', 'products/16085866918294-enika.jpg', 'products/16085866926675-enika.jpg', 'products/16085866935316-enika.jpg']",5fe115c06050850017eeea5b,P,False,,,,,2021-12-14 15:27:09.727000+00:00
1438,1,macacao-chiara-em-linho,614c6565b7ba7700185f4bab,Macacão Chiara em Linho,22800,5caf95599eebb200176e2999,Militar,#2E341D,['products/16394831151181-enika.jpg'],61b886ea2848fc00186d998d,P,False,,,,,2021-12-14 15:27:09.727000+00:00
1439,1,macacao-quatro,5f57fde7380b6c0017446dfc,Macacão Quatro,19600,5caf95599eebb200176e2999,Azul,#46608A,"['products/16177244113828-enika.jpg', 'products/16177244143039-enika.jpg', 'products/161772441641410-enika.jpg', 'products/161772441854511-enika.jpg', 'products/161772442051412-enika.jpg', 'products/161772442249113-enika.jpg']",60539f69d13183001782ad86,M,False,,,,,2021-12-21 10:23:14.266000+00:00
1440,1,calca-comphy-linho,5e1f0f00d0ae4900176fb3d4,Calça Comphy Linho,18700,5caf95599eebb200176e2999,Verde,#20321A,"['products/160521034476713-enika.jpg', 'products/160521034899114-enika.jpg', 'products/160521035162715-enika.jpg', 'products/160521035399316-enika.jpg', 'products/160521035782117-enika.jpg', 'products/160521035995218-enika.jpg']",5fad90e711112f00173589ed,M,False,,,,,2021-12-21 10:23:14.266000+00:00
1441,1,vestido-macaquinho-viscose,61a60ee569e2ca001866dccd,Vestido Macaquinho Viscose,19600,5caf95599eebb200176e2999,Laranja,#E96B2E,['products/16390619503047-enika.jpg'],61b219bd95324a0018e40fbc,M,False,,,,,2021-12-20 12:16:45.975000+00:00
1442,1,camisa-oversized-pronta-entrega,61ba56b91393f00018aef210,Camisa Oversized Pronta-entrega,17800,5caf95599eebb200176e2999,Caramelo,#CA790C,"['products/16397697603239-enika.jpg', 'products/163976976096810-enika.jpg']",61bce69f357db60018eb5644,P,False,,,,5da77b7d035b1a00172b3b94,2021-12-20 12:16:45.975000+00:00
1443,1,vestido-lina-em-linho,61d5fa77ba27970018ea27a3,Vestido Lina em Linho,24800,5caf95599eebb200176e2999,Pink,#FF0063,['products/16415565442531-enika.jpeg'],61d82a3f8ea0b300183a8bbd,P,False,,,,,2022-01-21 23:42:31.202000+00:00
1444,1,macacao-quatro,5f57fde7380b6c0017446dfc,Macacão Quatro,19600,5caf95599eebb200176e2999,Cru,#DCD2BE,['products/164279162673511-enika.jpeg'],61eb02ca4d0c2a001836b1a7,P,False,,,,,2022-01-21 23:42:31.202000+00:00
1445,1,ecobag-em-linho,61644051659aa60018dda313,Ecobag em Linho,6900,5caf95599eebb200176e2999,Caramelo,#CA790C,"['products/163397053174918-enika.jpg', 'products/163397053222219-enika.jpg', 'products/163397053251820-enika.jpg']",61644051659aa60018dda314,U,False,,,,,2022-02-11 13:05:57.737000+00:00
1446,1,macacao-amalia-eco-pronta-entrega,619d5927dffc3a0018a7d9f3,Macacão Amalia ECO Pronta-entrega,21500,5caf95599eebb200176e2999,Azul,#89D0DF,"['products/157909336323416-mcamaliaturquesa.jpg', 'products/157909336750117-mcamaliaturquesa1.jpg', 'products/157909336925918-mcamaliaturquesa3.jpg', 'products/157909337249019-mcamaliaturquesa4.jpg', 'products/157909337516020-mcamaliaturquesa5.jpg', 'products/157909337736521-mcamaliaturquesa8.jpg']",619d5927dffc3a0018a7d9f4,G,False,,,,5dc0787a1e48e00017b003ed,2021-12-17 19:54:41.181000+00:00
1447,1,calca-linho-pregas,5cf54afcc4438b0017ca6a4a,Calça Linho Pregas,19900,5caf95599eebb200176e2999,Verde,#2E341D,"['products/16239362156521-enika.jpg', 'products/16239362160122-enika.jpg', 'products/16239627472491-enika.jpg', 'products/16239627476542-enika.jpg']",60cb4cd70801f200176226e6,G,False,,,,,2021-12-17 19:54:41.181000+00:00
1448,1,blusa-plis-xadrez,612fa4072be96e00187614bb,Blusa Plis Xadrez,14700,5caf95599eebb200176e2999,Azul,#46608A,"['products/16305121362881-enika.jpg', 'products/16305121367032-enika.jpg', 'products/16305121369063-enika.jpg', 'products/16305121371014-enika.jpg', 'products/16305121372915-enika.jpg', 'products/163536306829050-enika.jpg']",612fa4072be96e00187614bc,M,False,,,,,2021-10-28 00:22:04.419000+00:00
1449,1,vestido-vizi-ceu,61646c59659aa60018dda33a,Vestido Vizi Ceu,17800,5caf95599eebb200176e2999,Azul,#9ABEBC,"['products/163397129006121-enika.jpg', 'products/163397129037022-enika.jpg', 'products/163397129038823-enika.jpg', 'products/163397129053324-enika.jpg', 'products/163397129054925-enika.jpg', 'products/163397129057626-enika.jpg']",61646c59659aa60018dda33b,M,False,,,,,2021-10-28 00:22:04.419000+00:00
1450,1,blusa-jogger,5fbaa54327ff210017b6d977,Blusa Jogger Bee,14700,5caf95599eebb200176e2999,Azul,#243965,"['products/16116067240608-enika.jpg', 'products/16116067251099-enika.jpg', 'products/161160672574210-enika.jpg', 'products/161160672652211-enika.jpg', 'products/161160672690812-enika.jpg', 'products/161160672727613-enika.jpg']",5fbaa54327ff210017b6d978,M,True,5ff75a288e16630017b81e29,tecidos/16100459936782-enika.jpg,Estampa Bee,,2021-10-28 00:22:04.419000+00:00
1451,1,calca-slow-xadrez,6179a4b2f5975700182e5eb9,Calça Slow Xadrez,17800,5caf95599eebb200176e2999,Xadrezprimo,#39477A,"['products/163536197113626-enika.jpg', 'products/163536197149827-enika.jpg', 'products/163536197167728-enika.jpg', 'products/163536197187230-enika.jpg', 'products/163536197189831-enika.jpg', 'products/163536302859249-enika.jpg']",6179a4b2f5975700182e5eba,M,True,6179a57df5975700182e5f56,tecidos/163536217420038-enika.jpg,Xadrez Primo,,2021-10-28 00:22:04.419000+00:00
1452,1,macacao-quatro,5f57fde7380b6c0017446dfc,Macacão Quatro,19600,5caf95599eebb200176e2999,Verde aloe,#000000,['products/16370893204682-enika.jpeg'],61940028b96aaa0018f891b3,PP,False,,,,,2021-11-16 19:48:50.249000+00:00
1453,1,vestido-gode,5f72694dae43a7001722863c,Vestido Godê,24200,5caf95599eebb200176e2999,Azul,#466FB3,"['products/161668123276010-enika.jpg', 'products/161668123427111-enika.jpg', 'products/161668123579312-enika.jpg', 'products/161668123722813-enika.jpg']",605c991061e12100179bc7c7,M,False,,,,,2021-11-18 16:03:36.957000+00:00
1454,1,calca-pantacourt-pantalona-em-linho,5caf9e409eebb200176e29db,Calça Pantacourt Pantalona em Linho,18900,5caf95599eebb200176e2999,Preto,#000000,"['products/16180888152131-enika.jpg', 'products/16180888162432-enika.jpg', 'products/16180888164133-enika.jpg', 'products/16180888167224-enika.jpg']",5dfb78891e7b2600177c95db,P,False,,,,,2021-11-26 22:38:34.651000+00:00
1455,1,vestido-gode,5f72694dae43a7001722863c,Vestido Godê,24200,5caf95599eebb200176e2999,Vermelho,#EB0000,"['products/160702312907125-enika.jpg', 'products/160702312983926-enika.jpg', 'products/160702313031027-enika.jpg', 'products/160702313077028-enika.jpg', 'products/160702313121829-enika.jpg', 'products/160702313167630-enika.jpg']",5fc93a18e8b93400179d182b,P,False,,,,,2021-11-29 02:10:14.208000+00:00
1456,1,macaquinho-vestido-em-linho,5d93552550a40d001706cbf2,Macaquinho Vestido em Linho,19600,5caf95599eebb200176e2999,Menta,#8EDE9D,['products/163906344427210-enika.jpg'],61b21f9395324a0018e4105f,M,False,,,,,2021-12-09 20:09:51.998000+00:00
1457,1,calca-comphy-linho-pronta-entrega,6092b93a12f1bc001759d698,Calça Comphy Linho Pronta-entrega,18700,5caf95599eebb200176e2999,Preto,#000000,"['products/157911707509125-calcacomphypreto1.jpg', 'products/157911708306826-calcacomphypreto2.jpg', 'products/157911708978327-calcacomphypreto4.jpg', 'products/157911709297928-calcacomphypreto5.jpg', 'products/157911709594729-calcacomphypreto10.jpg', 'products/157911709872230-calcacomphypreto11.jpg']",60eccab538a4380a848fc838,G,False,,,,,2021-12-28 14:05:28.208000+00:00
1458,1,macaquinho-vestido-em-linho,5d93552550a40d001706cbf2,Macaquinho Vestido em Linho,19600,5caf95599eebb200176e2999,Branco,#FFFFFF,"['products/163907284273211-enika.jpg', 'products/163907284360812-enika.jpg', 'products/163907284414313-enika.jpg', 'products/163907284471314-enika.jpg', 'products/163907284540715-enika.jpg', 'products/163907284607416-enika.jpg']",60cca1430fe19200178213e1,G,False,,,,,2022-01-06 18:34:02.272000+00:00
1459,1,vestido-fendas,5f941b64e025390017714151,Vestido Fendas,19600,5caf95599eebb200176e2999,Ketchup,#D2351A,['products/16414935475135-enika.jpg'],61d7342be66ed60018805480,GG,False,,,,,2022-01-06 18:34:02.272000+00:00
1460,1,conjunto-comphy-linho,5f96cc4089f4fa001707480b,Conjunto Comphy Linho,41000,5caf95599eebb200176e2999,Preto,#000000,['products/16414938787026-enika.jpeg'],61d73576e66ed600188054ec,G,False,,,,,2022-01-06 18:34:02.272000+00:00
1461,1,vestido-thai-amarracao,5e738ee26025cf00171f027c,Vestido Thai Amarração,19700,5caf95599eebb200176e2999,Caramelo,#CA790C,"['products/16338152886161-enika.jpg', 'products/16338152892972-enika.jpg']",61620af8bc32a7001898c400,P,False,,,,,2022-02-01 18:07:13.548000+00:00
1462,1,vestido-thai-amarracao,5e738ee26025cf00171f027c,Vestido Thai Amarração,19700,5caf95599eebb200176e2999,Cinza,#ABABAB,['products/164372346519312-enika.jpeg'],61f93ac8ea747100183272b8,G,False,,,,,2022-02-01 14:17:55.106000+00:00
1463,1,vestido-fendas-pronta-entrega,61a8e1e908947700185c4d75,Vestido Fendas Pronta-entrega,19600,5caf95599eebb200176e2999,Preto,#000000,"['products/160687886812421-enika.jpg', 'products/160687886826122-enika.jpg', 'products/160687886838323-enika.jpg', 'products/160687886851924-enika.jpg', 'products/160687886868225-enika.jpg', 'products/160687886883326-enika.jpg', 'products/160687886897527-enika.jpg']",61a8e1e908947700185c4d76,P,False,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,5f941b64e025390017714151,2021-12-19 12:35:58.561000+00:00
1464,1,conjunto-mica-linho,5fce7c00237eb400176f8b84,Conjunto Mica Linho,29900,5caf95599eebb200176e2999,Caramelo,#CA790C,['products/16349042611171-enika.jpg'],616318c384927200181df14a,P,False,,,,,2021-10-30 21:46:40.729000+00:00
1465,1,macacao-saruel-linho,5e1e1b3bd0ae4900176fb2f7,Macacão Saruel Linho,21500,5caf95599eebb200176e2999,Bordo,#740F0F,['products/16359515109021-enika.jpg'],6182a377c9956d0018ea1104,M,False,,,,,2021-11-03 15:16:17.165000+00:00
1466,1,biquini-corte-estampa-risco,6175bcabc187f50018a6ca0c,Biquini Corte | Estampa Risco,14900,5caf95599eebb200176e2999,Vermelho,#B1161D,"['products/16351059638312-enika.jpg', 'products/16351059641453-enika.jpg', 'products/163535734810713-enika.jpg', 'products/163535734879514-enika.jpg', 'products/163535734900815-enika.jpg']",6175bcabc187f50018a6ca0d,PP,False,,,,,2021-12-02 13:54:46.565000+00:00
1467,1,vestido-thai-amarracao,5e738ee26025cf00171f027c,Vestido Thai Amarração,19700,5caf95599eebb200176e2999,Amarelo,#FFDB00,"['products/15846427155698-enika', 'products/15846427158729-enika', 'products/158464271596710-enika', 'products/158464271611511-enika', 'products/158464271621012-enika', 'products/158464271631613-enika']",5e73ba9b6025cf00171f0392,PP,False,,,,,2021-12-02 13:54:46.565000+00:00
1468,1,macacao-sempre,5ec58086a46e62001761c060,Macacão Sempre,22500,5caf95599eebb200176e2999,Vermelho,#DF0000,"['products/163535947617816-enika.jpg', 'products/163535947632117-enika.jpg', 'products/163535947650118-enika.jpg', 'products/163535947666519-enika.jpg']",61799af3f5975700182e582d,P,True,6116c948955542001766cc3e,tecidos/16288832939122-enika.jpg,Linho Vermelho,,2021-12-17 10:00:20.077000+00:00
1469,1,macacao-kid-linho,61b123226a21450018f82a3b,Macacão Kid em Linho,19800,5caf95599eebb200176e2999,Branco,#F9F9F9,"['products/16389989812702-enika.jpg', 'products/16389989812713-enika.jpg', 'products/16389989814594-enika.jpg']",61b123226a21450018f82a3c,P,False,,,,61a0162ff46d29001844b4aa,2021-12-17 10:00:20.077000+00:00
1470,1,calca-jogger-viscose,6099995eff218f00179f9fa8,Calça Jogger Viscose,19700,5caf95599eebb200176e2999,Laranja,#E96B2E,"['products/163389068615150-enika.jpg', 'products/163389068672251-enika.jpg', 'products/163389068691852-enika.jpg', 'products/163389068709053-enika.jpg', 'products/163389068716154-enika.jpg', 'products/163389068721955-enika.jpg']",6163317d84927200181df252,P,False,,,,,2021-12-17 10:00:20.077000+00:00
1471,1,short-comphy-em-linho,61409be423709700183745b4,Short Comphy em Linho,15800,5caf95599eebb200176e2999,Bordo,#972638,"['products/163241308459614-enika.jpg', 'products/163241308602515-enika.jpg', 'products/163241308780616-enika.jpg', 'products/163241308927717-enika.jpg', 'products/163241309083818-enika.jpg', 'products/163241309238819-enika.jpg']",61409c2023709700183745cd,P,False,,,,,2021-12-17 10:00:20.077000+00:00
1472,1,saia-assimetrica,61a012f4f46d29001844b45b,Saia Assimétrica,20900,5caf95599eebb200176e2999,Amarelo,#FFB300,"['products/16390107096866-enika.jpg', 'products/16390107100227-enika.jpg', 'products/16390107109668-enika.jpg', 'products/16390107123439-enika.jpg', 'products/163901071309610-enika.jpg', 'products/163901071363311-enika.jpg']",61a012f4f46d29001844b45c,P,False,,,,,2021-12-17 10:00:20.077000+00:00
1473,1,blusa-cropped-corset,5caf9b7b9eebb200176e29bb,Blusa Cropped Corset,11600,5caf95599eebb200176e2999,Preto,#000000,"['products/16142727559128-enika.jpg', 'products/16142727570699-enika.jpg', 'products/161427275774610-enika.jpg', 'products/161427275910111-enika.jpg', 'products/161427276054612-enika.jpg', 'products/161427276617014-enika.jpg', 'products/16209983418081-enika.jpg']",601d582cdedcc10017602985,P,False,5fca3d2de8b93400179d1c95,tecidos/160708945433834-enika.jpg,Linho Preto,,2021-12-17 10:00:20.077000+00:00
1474,1,short-comphy-em-linho,61409be423709700183745b4,Short Comphy em Linho,15800,5caf95599eebb200176e2999,Bordo,#972638,"['products/163241308459614-enika.jpg', 'products/163241308602515-enika.jpg', 'products/163241308780616-enika.jpg', 'products/163241308927717-enika.jpg', 'products/163241309083818-enika.jpg', 'products/163241309238819-enika.jpg']",61409c2023709700183745cd,PP,False,,,,,2021-12-18 11:25:34.553000+00:00
1475,1,short-comphy-em-linho,61409be423709700183745b4,Short Comphy em Linho,15800,5caf95599eebb200176e2999,Verde,#3F5314,['products/163389009613531-enika.jpg'],6140ad172370970018374720,PP,True,5fc7a650588c8d00175e0658,tecidos/160691976097246-enika.jpg,Linho Verde Classic,,2021-12-18 11:25:34.553000+00:00
1476,1,short-comphy-em-linho-pronta-entrega,61a0f7ecb267b20018f0d259,Short Comphy em Linho Pronta-entrega,15800,5caf95599eebb200176e2999,Bordo,#972638,"['products/163241308459614-enika.jpg', 'products/163241308602515-enika.jpg', 'products/163241308780616-enika.jpg', 'products/163241308927717-enika.jpg', 'products/163241309083818-enika.jpg', 'products/163241309238819-enika.jpg']",61a0f801b267b20018f0d25d,P,False,,,,61409be423709700183745b4,2021-12-22 23:19:21.924000+00:00
1477,1,blusa-cropped-corset-pronta-entrega,6197e3127f95950018234f8a,Blusa Cropped Corset Pronta-entrega,11600,5caf95599eebb200176e2999,Azul,#3F4F74,"['products/160658077272812-enika.jpg', 'products/160658077284413-enika.jpg', 'products/160658077312315-enika.jpg', 'products/160658077331116-enika.jpg', 'products/160658077343117-enika.jpg']",6197e3127f95950018234f8b,P,False,,,,5caf9b7b9eebb200176e29bb,2021-12-22 23:19:21.924000+00:00
1478,1,calca-moletom-pregas,5ec1b02e9e4496001705804f,Calça de Moletom Pregas,17000,5caf95599eebb200176e2999,Cinza,#979797,"['products/15897518546651-enika', 'products/15897518552922-enika', 'products/15897518557863-enika', 'products/15897518562874-enika', 'products/15897518567245-enika', 'products/15897518573436-enika']",5ec1b02e9e44960017058050,PP,False,,,,,2022-01-14 15:56:03.332000+00:00
1479,1,calca-mica-xadrez,6092fa1912f1bc001759dbb5,Calça Mica Xadrez,24900,5caf95599eebb200176e2999,Azul,#46608A,"['products/162024501822122-enika.jpg', 'products/162024501923223-enika.jpg', 'products/162024501941224-enika.jpg', 'products/162024501980725-enika.jpg', 'products/162024502017426-enika.jpg']",6092fa1912f1bc001759dbb6,PP,False,,,,,2022-01-14 15:56:03.332000+00:00
1480,1,blusa-manga-ampla,609998a6ff218f00179f9f9a,Blusa Manga Ampla,15800,5caf95599eebb200176e2999,Verde,#2E341D,"['products/16206788232557-enika.jpg', 'products/16206788241828-enika.jpg', 'products/16206788245879-enika.jpg', 'products/162067882514910-enika.jpg', 'products/162067882552811-enika.jpg', 'products/162067882589412-enika.jpg']",609998a6ff218f00179f9f9b,P,True,609998e5ff218f00179f9fa7,tecidos/162067888590313-enika.jpg,Viscose Rayon,,2022-01-14 15:56:03.332000+00:00
1481,1,vestido-macaquinho-viscose,61a60ee569e2ca001866dccd,Vestido Macaquinho Viscose,19600,5caf95599eebb200176e2999,Verde,#6E7758,['products/163968160297828-enika.jpg'],61bb8e4270950e0018bd3cd9,P,False,,,,,2022-01-19 13:03:12.126000+00:00
1482,1,vestido-macaquinho-viscose-pronta-entrega,61e5ac5c5fb4b2001860481e,Vestido Macaquinho Viscose Pronta-entrega,19600,5caf95599eebb200176e2999,Laranja,#E96B2E,"['products/164158129107015-enika.jpg', 'products/164158129123116-enika.jpg', 'products/164158129140617-enika.jpg', 'products/164158129158518-enika.jpg', 'products/164158129160919-enika.jpg', 'products/164158129174520-enika.jpg']",61e5ac5c5fb4b2001860481f,P,False,,,,61a60ee569e2ca001866dccd,2022-01-20 22:58:44.462000+00:00
